id,name,title,organization,org_id,notes,num_resources,license,created,updated,url
030fde01-3e45-4765-af8b-902a91a2d91b,tenaga-pengelola-yang-meningkat-kapasitasnya-dalam-pengelolaan-dana-bop-dataset,Tenaga Pengelola yang meningkat kapasitasnya dalam Pengelolaan Dana BOP pendidikan Nonformal  Kesetaraan,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Tenaga Pengelola yang meningkat kapasitasnya dalam Pengelolaan Dana BOP pendidikan Nonformal  Kesetaraan,3,Open Data Commons Attribution License,2024-09-17,2026-04-03,https://opendata.serangkab.go.id/en_AU/dataset/tenaga-pengelola-yang-meningkat-kapasitasnya-dalam-pengelolaan-dana-bop-dataset
6dcd8ecd-f91b-42a4-9dcd-6fb9bcd7c64f,hhaass,Fasilitas Kesehatan Kabupaten Serang,Dinas Kesehatan Kabupaten Serang,7c1399a3-29e7-4ca6-b4ea-8ce821b099cc,,1,Creative Commons Attribution,2023-06-05,2026-04-03,https://opendata.serangkab.go.id/en_AU/dataset/hhaass
5a0b60d1-93b2-40ff-9521-08383fc06de0,utilitas-sekolah,Utilitas sekolah,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Utilitas sekolah,3,Open Data Commons Attribution License,2024-09-17,2026-01-22,https://opendata.serangkab.go.id/en_AU/dataset/utilitas-sekolah
e2ff81f1-2746-4bfa-8a37-57a1955c796a,dokumen-pokok-pokok-pikiran-dprd-yang-disusun,Dokumen Pokok-Pokok Pikiran DPRD yang Disusun,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Pokok-Pokok Pikiran DPRD yang Disusun,8,Open Data Commons Attribution License,2024-09-18,2026-01-21,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-pokok-pokok-pikiran-dprd-yang-disusun
07f72c2f-e0b7-4e46-a29d-3539222ac538,dokumen-hasil-pelaksanaan-pembinaan-kerukunan-masyarakat-papua,Dokumen Hasil Pelaksanaan Pembinaan Kerukunan Masyarakat Papua,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pelaksanaan Pembinaan Kerukunan Masyarakat Papua,2,Open Data Commons Attribution License,2024-09-18,2026-01-20,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pelaksanaan-pembinaan-kerukunan-masyarakat-papua
5539de49-84eb-4dc5-867b-4dce9aed658e,orang-dalam-kelompok-pakar-dan-tim-ahli,Orang dalam Kelompok Pakar dan Tim Ahli,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Orang dalam Kelompok Pakar dan Tim Ahli,4,Open Data Commons Attribution License,2024-09-18,2026-01-16,https://opendata.serangkab.go.id/en_AU/dataset/orang-dalam-kelompok-pakar-dan-tim-ahli
b6efaa75-78aa-4e4e-9a77-0882faeb7d1a,apotek-toko-obat-toko-alat-kesehatan-dataset,Apotek Toko Obat Toko Alat Kesehatan dan Optikal Usaha Mikro Obat Tradisional (UMOT) yang belum memiliki izinhabis masa izinnya,RSUD dr. Drajat Prawiranegara,495a9555-5860-4132-9793-a32eb71a1bd5,Jumlah Apotek Toko Obat Toko Alat Kesehatan dan Optikal Usaha Mikro Obat Tradisional (UMOT) yang belum memiliki izinhabis masa izinnya,1,Open Data Commons Attribution License,2024-09-13,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/apotek-toko-obat-toko-alat-kesehatan-dataset
c0ce1d30-2c64-4c55-8451-46fb2c93585d,data-dinkes,Data Dinkes,Dinas Kesehatan Kabupaten Serang,7c1399a3-29e7-4ca6-b4ea-8ce821b099cc,Kumpulan data Dinas Kesehatan Kabupaten Serang,1,Open Data Commons Attribution License,2024-06-22,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/data-dinkes
ec62961e-278b-43a4-8f73-445955d0a1b7,tenaga-keperawatan-dataset,Tenaga Keperawatan,RSUD dr. Drajat Prawiranegara,495a9555-5860-4132-9793-a32eb71a1bd5,Jumlah Tenaga Keperawatan,0,,2025-10-21,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/tenaga-keperawatan-dataset
d0f92f32-a3bc-483b-8438-67719187cbe2,databpspertanian,Data BPS Pertanian,Badan Pusat Statistik Kabupaten Serang,499ed268-b37b-4326-94ad-d298f67d91bd,"Data BPS Pertanian ",1,,2024-04-03,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/databpspertanian
92e6d4ac-0f2b-4ca1-9037-318006bf58f7,underpass,Underpass,Dinas Pekerjaan Umum dan Penataan Ruang Kabupaten Serang,391eb1f2-0482-4d54-b44c-6c8c70d3bafa,Jumlah Underpass,1,Open Data Commons Attribution License,2024-09-17,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/underpass
8c5ad9ed-704e-4304-aa8e-8c4aa166fc8d,laporan-hasil-pengawasan-umum-dan-teknis-kabupatenkota,Laporan Hasil Pengawasan Umum dan Teknis KabupatenKota,Inspektorat Kabupaten Serang,fb9afc59-3af5-4dfb-9110-c9c49745ac73,"Jumlah Laporan Hasil Pengawasan Umum dan Teknis KabupatenKota  ",1,Open Data Commons Attribution License,2024-09-10,2026-01-08,https://opendata.serangkab.go.id/en_AU/dataset/laporan-hasil-pengawasan-umum-dan-teknis-kabupatenkota
d219117b-c7fc-4232-b809-0cbcf1d87992,kkeetteennaaggaakkeerrjjaaaann,Ketenagakerjaan Kabupaten Serang,Dinas Tenaga Kerja dan Transmigrasi Kabupaten Serang,807df3d3-5f9c-4119-8100-09a65fd618c6," ",1,,2023-06-05,2025-11-11,https://opendata.serangkab.go.id/en_AU/dataset/kkeetteennaaggaakkeerrjjaaaann
6e403daf-5f46-48b6-83ff-f06eca694d84,pendapatan,Jumlah Pendapatan Pemerintah Kabupaten Serang,BAPENDA Kabupaten Serang,208ebe23-ae79-488a-9290-9f403a6690e9,"Jumlah Pendapatan Pemerintah Kabupaten Serang ",1,Creative Commons Attribution,2023-06-05,2025-11-11,https://opendata.serangkab.go.id/en_AU/dataset/pendapatan
6d9102b4-b12c-4532-8a9d-99c724b8f4b0,insentif-pendidik-dan-tenaga-kependidikan,Insentif Pendidik dan Tenaga Kependidikan Kabupaten Serang,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,"8. Insentif Pendidik dan Tenaga Kependidikan ",1,,2023-06-20,2025-11-11,https://opendata.serangkab.go.id/en_AU/dataset/insentif-pendidik-dan-tenaga-kependidikan
1ebb0d1b-e8bc-43c6-a016-cd65bccbb691,pertumbuhan-ekonomi-kabupaten-serang,Pertumbuhan Ekonomi Kabupaten Serang,Dinas Ketahanan Pangan dan Pertanian,f17d4bb2-a66c-470e-86d9-929979d51b8f,"Pertumbuhan Ekonomi Kabupaten Serang ",1,,2023-06-20,2025-11-11,https://opendata.serangkab.go.id/en_AU/dataset/pertumbuhan-ekonomi-kabupaten-serang
78f21b58-5dcd-4532-ab5b-187e839f44a0,tenaga-kependidikan-dayah,Tenaga Kependidikan Dayah,Dinas Pendidikan dan Kebudayaan Kabupaten Serang,02d59319-568b-4526-9eac-4ed28ccb63a4,Jumlah Tenaga Kependidikan Dayah,2,Open Data Commons Attribution License,2024-09-17,2025-10-17,https://opendata.serangkab.go.id/en_AU/dataset/tenaga-kependidikan-dayah
de5fe0e3-d915-4c24-8ce0-8e395f8d0d0d,dokumen-hasil-pembahasan-apbd-perubahan,Dokumen Hasil Pembahasan APBD Perubahan,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan APBD Perubahan,3,Open Data Commons Attribution License,2024-09-18,2025-09-23,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-apbd-perubahan
eb636f25-7b42-467b-ba93-95b273dae013,data-bkpsdm,data-bkpsdm,Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,f8742e99-d550-4e6f-85fb-71c4b1a1e35d,DATA BKPSDM,1,Open Data Commons Attribution License,2024-06-22,2025-04-10,https://opendata.serangkab.go.id/en_AU/dataset/data-bkpsdm
9433da09-7605-4d6a-9c25-baa273a0a569,aplikasi-khusus-yang-didaftarkan-ke-kementerian-kominfo,Aplikasi khusus yang didaftarkan ke Kementerian Kominfo,"Dinas Komunikasi, Informatika, Persandian dan Statistik",e566fefa-82e0-40ff-99ef-a1210ed6ee5c,Jumlah Aplikasi khusus yang didaftarkan ke Kementerian Kominfo,1,Open Data Commons Attribution License,2024-09-10,2025-02-26,https://opendata.serangkab.go.id/en_AU/dataset/aplikasi-khusus-yang-didaftarkan-ke-kementerian-kominfo
163262ed-68dc-4328-b6d2-61caee59ac82,orang-yang-mengikuti-sosialisasi-rancangan-peraturan-daerah-csv,Orang yang mengikuti Sosialisasi Rancangan Peraturan Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Orang yang mengikuti Sosialisasi Rancangan Peraturan Daerah,2,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/orang-yang-mengikuti-sosialisasi-rancangan-peraturan-daerah-csv
3d394415-43f5-4648-8463-b04f24d2b1f7,rancangan-peraturan-daerah-yang-disosialisasikan,Rancangan Peraturan Daerah yang disosialisasikan,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Rancangan Peraturan Daerah yang disosialisasikan,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/rancangan-peraturan-daerah-yang-disosialisasikan
528071b3-0bd6-4758-849e-4c6cc4a19656,orang-yang-mengikuti-sosalisasi-rancangan-peraturan-daerah,Orang yang mengikuti Sosalisasi Rancangan Peraturan Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Orang yang mengikuti Sosalisasi Rancangan Peraturan Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/orang-yang-mengikuti-sosalisasi-rancangan-peraturan-daerah
9288348b-aaa3-4d49-8eb4-3acb41972124,publikasi-dprd,Publikasi DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Publikasi DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/publikasi-dprd
6d5f5184-8791-4c14-8954-8826c92c34e8,dokumen-hasil-pendalaman-tugas-dprd,Dokumen Hasil Pendalaman Tugas DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pendalaman Tugas DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pendalaman-tugas-dprd
d6eca6b7-5f28-47c4-b384-edd4d3eabedb,dokumentasi-dprd,Dokumentasi DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah dokumentasi DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumentasi-dprd
26cf3b66-8e63-41ee-a47a-5e95832452d1,laporan-fraksi-alat-kelengkapan-dan-kinerja-dprd-yang-disusun,Laporan Fraksi Alat Kelengkapan dan Kinerja DPRD yang Disusun,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Laporan Fraksi Alat Kelengkapan dan Kinerja DPRD yang Disusun,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/laporan-fraksi-alat-kelengkapan-dan-kinerja-dprd-yang-disusun
52d8f0b5-a096-406e-b4f4-dea3fe8ae3f5,dokumen-hasil-pembahasan-rancangan-peraturan-daerah,Dokumen Hasil Pembahasan Rancangan Peraturan Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Rancangan Peraturan Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-rancangan-peraturan-daerah
ec5473f2-5c03-48bd-b08d-3bf5c17babcd,kode-etik-dan-tata-beracara-dprd,Kode Etik dan Tata Beracara DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Kode Etik dan Tata Beracara DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/kode-etik-dan-tata-beracara-dprd
667c6b68-9e08-4d13-9f39-04213353f88d,dokumen-hasil-penyusunan-dan-pembahasan-program-pembentukan-peraturan-daerah,Dokumen Hasil Penyusunan dan Pembahasan Program Pembentukan Peraturan Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Penyusunan dan Pembahasan Program Pembentukan Peraturan Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-penyusunan-dan-pembahasan-program-pembentukan-peraturan-daerah
5264722f-5ede-4b08-81df-7c9b8670cd3a,dokumen-hasil-pembahasan-perubahan-kua-dan-perubahan-ppas,Dokumen Hasil Pembahasan Perubahan KUA dan Perubahan PPAS,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Perubahan KUA dan Perubahan PPAS,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-perubahan-kua-dan-perubahan-ppas
c8eb7bc6-0571-478d-81e4-2181106c9d25,jumlah-dokumen-hasil-pelaksanaan-reses,Jumlah Dokumen Hasil Pelaksanaan Reses,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pelaksanaan Reses,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/jumlah-dokumen-hasil-pelaksanaan-reses
b5c52af9-9ffb-4d49-8bf9-95b6735f9a8a,dokumen-hasil-pembahasan-perubahan-apbd,Dokumen Hasil Pembahasan Perubahan APBD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Perubahan APBD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-perubahan-apbd
c6f211ba-be19-4e4b-b1d5-1ae49ac684b2,dokumen-hasil-pembahasan-rancangan-perda,Dokumen Hasil Pembahasan Rancangan Perda,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Rancangan Perda,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-rancangan-perda
b39d839a-b118-4cac-b4f8-782e2710a8c6,dokumen-hasil-pembahasan-pertanggungjawaban-apbd,Dokumen Hasil Pembahasan Pertanggungjawaban APBD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Pertanggungjawaban APBD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-pertanggungjawaban-apbd
c43a6a1e-0892-4e8f-840a-01e5c0ca2f98,dokumen-tata-tertib-dprd-yang-disusun,Dokumen Tata Tertib DPRD yang Disusun,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Tata Tertib DPRD yang Disusun,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-tata-tertib-dprd-yang-disusun
9e8c9fce-3fbf-459d-9b47-ca44a9319565,tenaga-ahli-fraksi,Tenaga Ahli Fraksi,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah tenaga ahli fraksi,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/tenaga-ahli-fraksi
310d2e6a-64bb-4cfc-b588-e2518d517d9b,dokumen-rencana-kerja-dprd,Dokumen Rencana Kerja DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Rencana Kerja DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-rencana-kerja-dprd
72ee4380-7bb5-49bd-8164-9f46640a4a86,dokumen-hasil-pembahasan-laporan-realisasi-pelaksanaan-apbd-per-semester,Dokumen Hasil Pembahasan Laporan Realisasi Pelaksanaan APBD Per Semester,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan Laporan Realisasi Pelaksanaan APBD Per Semester,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-laporan-realisasi-pelaksanaan-apbd-per-semester
e6fde07a-b606-484b-a540-4145db540eff,rekomendasi-hasil-pembahasan-laporan-keterangan-pertanggungjawaban-kepala-daerah,Rekomendasi Hasil Pembahasan Laporan Keterangan Pertanggungjawaban Kepala Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Rekomendasi Hasil Pembahasan Laporan Keterangan Pertanggungjawaban Kepala Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/rekomendasi-hasil-pembahasan-laporan-keterangan-pertanggungjawaban-kepala-daerah
053794b7-f9e6-4691-8e75-09df885c557c,dokumen-rekomendasi-hasil-fasilitasi-verifikasi-dan-koordinasi-persetujuan-kerja-sama-daerah,Dokumen Rekomendasi Hasil Fasilitasi Verifikasi dan Koordinasi Persetujuan Kerja Sama Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Rekomendasi Hasil Fasilitasi Verifikasi dan Koordinasi Persetujuan Kerja Sama Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-rekomendasi-hasil-fasilitasi-verifikasi-dan-koordinasi-persetujuan-kerja-sama-daerah
8f60c80d-b59d-4239-b87c-ca457138b14b,dokumen-hasil-pembahasan-kua-dan-ppas,Dokumen Hasil Pembahasan KUA dan PPAS,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan KUA dan PPAS,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-kua-dan-ppas
04ac9494-061d-4a6b-84df-43c1e2496087,orang-yang-mengikuti-sosialisasi-rancangan-peraturan-daerah,Orang yang Mengikuti Sosialisasi Rancangan Peraturan Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Orang yang Mengikuti Sosialisasi Rancangan Peraturan Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/orang-yang-mengikuti-sosialisasi-rancangan-peraturan-daerah
1ed297af-8141-4c3c-9080-80f435b4af2f,dokumen-publikasi-dan-dokumentasi-dprd,Dokumen Publikasi dan Dokumentasi DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Publikasi dan Dokumentasi DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-publikasi-dan-dokumentasi-dprd
158173a2-5ca1-4094-bf0a-d3b90090e343,dokumen-hasil-pembahasan-apbd,Dokumen Hasil Pembahasan APBD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Pembahasan APBD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-pembahasan-apbd
d8e9f378-f14e-4650-a70d-a6dd50000cc0,orang-yang-mengikuti-sosialisasi-peraturan-daerah-yang-dilakukan-bersama-oleh-dprd-dan,Orang yang Mengikuti Sosialisasi Peraturan Daerah yang Dilakukan Bersama oleh DPRD dan Pemerintah Daerah,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Orang yang Mengikuti Sosialisasi Peraturan Daerah yang Dilakukan Bersama oleh DPRD dan Pemerintah Daerah,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/orang-yang-mengikuti-sosialisasi-peraturan-daerah-yang-dilakukan-bersama-oleh-dprd-dan
12f9d8dc-4942-4a01-acb2-18d77cbcf6a8,dokumen-pengawasan-atas-pelaksanaan-otsus,Dokumen Pengawasan atas Pelaksanaan Otsus,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Pengawasan atas Pelaksanaan Otsus,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-pengawasan-atas-pelaksanaan-otsus
9a931321-262b-4fa0-9d6b-0282dd39f1a3,laporan-pengawasan-urusan-pemerintahan-bidang-kesejahteraan-rakyat,Laporan Pengawasan Urusan Pemerintahan Bidang Kesejahteraan Rakyat,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Laporan Pengawasan Urusan Pemerintahan Bidang Kesejahteraan Rakyat,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/laporan-pengawasan-urusan-pemerintahan-bidang-kesejahteraan-rakyat
5a2cb07f-a207-41ec-8cc4-5d88e2c55ea3,dokumen-hasil-koordinasi-dan-konsultasi-pelaksanaan-tugas-dprd,Dokumen Hasil Koordinasi dan Konsultasi Pelaksanaan Tugas DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Koordinasi dan Konsultasi Pelaksanaan Tugas DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-koordinasi-dan-konsultasi-pelaksanaan-tugas-dprd
0a28a807-067d-4f4e-9ab4-2c55ee45828b,dokumen-lkpj-dan-rencana-kerja-yang-disusun-dataset,Dokumen LKPJ dan Rencana Kerja yang Disusun,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen LKPJ dan Rencana Kerja yang Disusun,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-lkpj-dan-rencana-kerja-yang-disusun-dataset
67a12a0e-e0ac-4a96-b7a1-367e917a941f,dokumen-hasil-fasilitasi-tugas-pimpinan-dprd,Dokumen Hasil Fasilitasi Tugas Pimpinan DPRD,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Fasilitasi Tugas Pimpinan DPRD,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-fasilitasi-tugas-pimpinan-dprd
3ad18947-e034-4173-84aa-fb0083910595,laporan-hasil-pengawasan-urusan-pemerintahan-bidang-sumber-daya-alam,Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Sumber Daya Alam,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Sumber Daya Alam,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/laporan-hasil-pengawasan-urusan-pemerintahan-bidang-sumber-daya-alam
b88947c8-277b-4823-bd8a-159ff8177615,dokumen-kajian-perundang-undangan,Dokumen Kajian Perundang-Undangan,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Kajian Perundang-Undangan,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-kajian-perundang-undangan
4d1654bb-7bfd-417b-89b4-d937c14f82e7,dokumen-hasil-fasilitasi-pelaksanaan-tugas-panitia-khusus,Dokumen Hasil Fasilitasi Pelaksanaan Tugas Panitia Khusus,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Fasilitasi Pelaksanaan Tugas Panitia Khusus,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-fasilitasi-pelaksanaan-tugas-panitia-khusus
c94bffee-ac38-4542-afe6-1cf652ebd36b,laporan-hasil-pengawasan-urusan-pemerintahan-bidang-perekonomian,Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Perekonomian,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Perekonomian,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/laporan-hasil-pengawasan-urusan-pemerintahan-bidang-perekonomian
0060845d-8005-4566-9a93-f139738229bd,dokumen-hasil-penyusunan-penjelasan-atau-keterangan-dataset,Dokumen Hasil Penyusunan Penjelasan atau Keterangan danatau Naskah Akademik yang Difasilitasi,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Dokumen Hasil Penyusunan Penjelasan atau Keterangan danatau Naskah Akademik yang Difasilitasi,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/dokumen-hasil-penyusunan-penjelasan-atau-keterangan-dataset
5889de6d-b1cb-49f1-b5fb-ca08d5497fee,laporan-hasil-pengawasan-urusan-pemerintahan-bidang-pemerintahan-dan-hukum,Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Pemerintahan dan Hukum,DPRD Kabupaten Serang,3ab34c5d-c2fd-48d0-be04-f5ef8bce5904,Jumlah Laporan Hasil Pengawasan Urusan Pemerintahan Bidang Pemerintahan dan Hukum,1,Open Data Commons Attribution License,2024-09-18,2024-09-18,https://opendata.serangkab.go.id/en_AU/dataset/laporan-hasil-pengawasan-urusan-pemerintahan-bidang-pemerintahan-dan-hukum
